GPS time of week(s), GPS week, latitude (deg), longitude (deg), height (m), Velocity North (m/s), Velocity East (m/s), Velocity Up (m/s), Ground Speed (km/hr), Clock Offset (m), Clock Drift (m/s), Northing (m), Easting (m), Up (m),STDEV latitude (m), STDEV longitude (m), STDEV height (m), STDEV Velocity North (m/s), STDEV Velocity East (m/s), STDEV Velocity Up (m/s), STDEV Clock Offset (m), STDEV Clock Drift (m/s), NR PSR Available, NR PSR Used, NR Doppler Available, NR Doppler Used, NR ADR Available, NR ADR Used,NDOP,EDOP,VDOP,HDOP,PDOP,TDOP,GDOP
74899.99901,1463,51.09429338672,-114.13799058393,1093.9756,-0.002098226,-0.0003435142,-0.001324046,0.007654174,-69673.15730104,-117.775716,5.0261541,-15.457414,1.018542,0.14643499,0.048311026,0.11630426,0.099963336,0.099957759,0.099986734,0.10848543,99.949887,11,10,0,0,10,9,0.79181254,0.60924387,1.1346556,0.99907213,1.5118163,0.81864601,1.7192352
74904.99898,1463,51.09429264107,-114.13799164671,1093.8191,0.001215725,-0.0002803891,-0.0008720064,0.004491504,-70847.92274162,-117.826346,4.9431868,-15.531879,0.86211851,0.14466663,0.047110475,0.1150104,0.099952186,0.099951911,0.099958691,0.10773508,99.949887,11,10,0,0,10,9,0.79185534,0.60778666,1.134481,0.99821818,1.511121,0.81870431,1.7186515
74909.999,1463,51.09429161219,-114.13799276898,1093.6454,0.0001894945,-0.000908829,-0.0008091671,0.003342146,-72023.03545061,-117.858898,4.8287042,-15.610514,0.68840455,0.14272827,0.045740921,0.11295763,0.099952172,0.099951914,0.099958533,0.10682835,99.949887,11,10,0,0,10,9,0.79189712,0.60625428,1.1342347,0.99731904,1.5103422,0.81873208,1.7179801
74914.99901,1463,51.09429126898,-114.13799276929,1093.5946,-0.0002163731,0.001844218,0.0003842698,0.006684724,-73198.47312887,-117.894673,4.7905152,-15.610535,0.63755482,0.14018252,0.044026925,0.1101728,0.099952172,0.099951916,0.099958532,0.10578498,99.949887,11,10,0,0,10,9,0.79193127,0.60585356,1.1345285,0.99710268,1.5104201,0.81903607,1.7181934
74919.99902,1463,51.0942919432,-114.13799240263,1093.7068,-0.003791063,-0.002553217,0.001748652,0.01645443,-74374.30210486,-117.939615,4.8655356,-15.584845,0.74978061,0.13815803,0.042945687,0.10790546,0.099952173,0.099951909,0.099958533,0.10475202,99.949887,11,10,0,0,10,9,0.79195571,0.60696775,1.1356248,0.9977994,1.5117035,0.81975269,1.7196633
74924.99899,1463,51.09429174496,-114.13799266285,1093.6009,0.003629777,0.001429233,-0.00183704,0.01404369,-75550.62028047,-117.982397,4.843477,-15.603078,0.64392404,0.13663131,0.042354735,0.10696775,0.099952177,0.099951909,0.099958537,0.10398755,99.949887,11,10,0,0,10,9,0.79199135,0.60598433,1.1354765,0.99722981,1.5112162,0.81981564,1.7192649
74929.99901,1463,51.09429176602,-114.13799226224,1093.6528,-0.002221745,0.001120279,-0.0003318982,0.008957548,-76727.03224181,-117.997269,4.8458198,-15.575008,0.69579739,0.13518442,0.041673554,0.10550843,0.099952178,0.099951911,0.09995854,0.10303928,99.949887,11,10,0,0,10,9,0.79202205,0.60638487,1.1363618,0.99749762,1.5120581,0.82043636,1.720301
74934.99898,1463,51.09429230516,-114.13799189759,1093.7138,0.005486109,0.001758314,-0.0001622966,0.02073958,-77903.67847715,-118.022527,4.9058103,-15.549458,0.75678113,0.13380162,0.041128047,0.10462604,0.09995218,0.099951909,0.099958543,0.10224391,99.949887,11,10,0,0,10,9,0.79205388,0.60638708,1.1369421,0.99752426,1.5125118,0.82089245,1.7209173
74939.99899,1463,51.09429204437,-114.13799260888,1093.6712,-0.0007512759,-0.003479294,0.0002328076,0.01281413,-79080.88809637,-118.072139,4.876792,-15.599296,0.71417599,0.13247955,0.040756083,0.10397688,0.099952184,0.09995191,0.099958548,0.10147402,99.949887,11,10,0,0,10,9,0.79208738,0.60609674,1.1373457,0.99737442,1.5127164,0.82125431,1.7212697
74944.99901,1463,51.09429127827,-114.13799320826,1093.6597,-0.002555185,-0.00197377,0.0009006728,0.01162345,-80258.25032651,-118.090049,4.7915488,-15.641293,0.70262974,0.13095281,0.040334781,0.10337109,0.099955225,0.099953201,0.099957282,0.10081536,99.949887,11,10,0,0,9,8,0.79212725,0.6055122,1.1378464,0.99705094,1.5128797,0.82168645,1.7216195
74949.99902,1463,51.09429050787,-114.13799403665,1093.6386,0.0004489938,-0.002094587,0.003905829,0.007711809,-81435.91882556,-118.119079,4.7058272,-15.699336,0.68154734,0.12919105,0.039464661,0.10309394,0.099957546,0.099953942,0.099956557,0.10030979,99.949887,11,10,0,0,9,7,0.79216474,0.60459459,1.1383185,0.99652374,1.5128875,0.82211524,1.7218311
74954.99899,1463,51.09428983333,-114.13799431246,1093.5846,-0.0003442065,0.0006098832,-0.003090064,0.00252112,-82614.14365278,-118.177495,4.6307723,-15.718662,0.62761972,0.1266851,0.03826388,0.10273894,0.099957987,0.09995394,0.099957554,0.099706036,99.949887,11,10,0,0,10,7,0.7921924,0.60358059,1.1387436,0.99593091,1.512817,0.82252002,1.7219625
74959.99901,1463,51.09429123853,-114.13799256047,1093.6416,0.001628833,0.006890713,-0.0003413796,0.02549019,-83792.65381319,-118.205418,4.787127,-15.595904,0.68456229,0.123856,0.037044063,0.10230942,0.099957989,0.099953923,0.099957579,0.099104672,99.949887,11,10,0,0,10,7,0.79222202,0.60517174,1.1393443,0.99691951,1.5139201,0.8229202,1.7231227
74964.99898,1463,51.09429183134,-114.13799204756,1093.7924,0.003450926,0.002020401,0.01048872,0.01439591,-84971.60477644,-118.252757,4.8530884,-15.559966,0.8353741,0.12380591,0.038163177,0.10390812,0.099961284,0.09995687,0.099981709,0.098601644,99.949887,10,9,0,0,9,3,1.0232264,0.73064643,1.1711802,1.2573131,1.7182839,0.85455674,1.9190537
74969.99899,1463,51.09429270451,-114.13799172592,1093.8678,0.008354651,0.0005719318,0.004415315,0.03014713,-86150.87853191,-118.282742,4.9502449,-15.53743,0.91080307,0.12337689,0.038467752,0.1052768,0.099962469,0.09995729,0.099984057,0.098431045,99.949887,11,10,0,0,10,3,0.79227489,0.60614252,1.140954,0.99755114,1.5155475,0.82406497,1.7250992
74974.999,1463,51.09429225198,-114.13799297775,1093.819,-0.003284309,-0.006890577,-0.002404958,0.02747976,-87330.64593794,-118.331829,4.8998934,-15.625142,0.86195716,0.12309158,0.038930017,0.10628174,0.099962635,0.099957446,0.099984776,0.098142097,99.949887,11,10,0,0,10,3,0.79231179,0.60638463,1.1419553,0.99772757,1.5164175,0.82477134,1.7262011
74979.99902,1463,51.09429263262,-114.13799178012,1093.9463,0.001837961,0.005696563,0.005354923,0.02154862,-88510.62575673,-118.355797,4.9422463,-15.541227,0.98926641,0.12244404,0.038605487,0.10685628,0.099963494,0.099957573,0.09998609,0.098040794,99.949887,11,10,0,0,10,9,0.79234046,0.60672045,1.1427044,0.99795443,1.517131,0.82532203,1.7270908
74984.99899,1463,51.09429274336,-114.13799157683,1093.9641,0.003457239,0.002480268,-0.001213475,0.01531766,-89691.05117937,-118.40034,4.9545681,-15.526984,1.0070651,0.12144297,0.037992775,0.10626408,0.09995223,0.099951912,0.09995874,0.097561509,99.949887,11,10,0,0,10,9,0.79237223,0.60649288,1.143182,0.99784136,1.5174164,0.82572377,1.7275336
74989.999,1463,51.09429212144,-114.13799180653,1093.9621,-0.003306036,-0.0003184915,-0.000555043,0.01195683,-90871.86060649,-118.436732,4.8853674,-15.543079,1.0050887,0.12073773,0.037727601,0.1058158,0.099956263,0.099953599,0.099958109,0.097169174,99.949887,11,10,0,0,10,8,0.79240972,0.60611469,1.1438316,0.99764132,1.5177743,0.82623708,1.7280934
74994.99898,1463,51.09429168386,-114.1379919947,1093.9377,-0.0007914985,-1.007906e-005,-0.003108957,0.002849626,-92053.19620625,-118.491132,4.8366781,-15.556263,0.98068208,0.11962201,0.037002888,0.10545552,0.099956802,0.099953972,0.099955067,0.0967356,99.949887,11,10,0,0,10,8,0.79244292,0.60554296,1.1442796,0.99732041,1.5179011,0.82663101,1.7283931
74999.99899,1463,51.09429146803,-114.13799201045,1093.9558,8.57508e-005,0.0005199971,0.0003909064,0.001897272,-93234.90105854,-118.527678,4.8126634,-15.557366,0.99873269,0.11892943,0.037136827,0.10737603,0.099961822,0.099957236,0.0999838,0.09653555,99.949887,10,9,0,0,9,3,1.0243515,0.73336405,1.1793894,1.259809,1.7257109,0.86097813,1.9285645
75004.999,1463,51.09428976701,-114.13799329451,1093.7001,-0.006038493,-0.001564732,-0.01546193,0.02245655,-94416.93784259,-118.559462,4.6233927,-15.647337,0.74306733,0.1180584,0.03675568,0.10843052,0.099962663,0.099957426,0.099984828,0.096493771,99.949887,9,8,0,0,8,3,1.1412553,0.7344085,1.3246514,1.3571365,1.8964494,1.0133319,2.1502004
75009.99902,1463,51.09428853915,-114.13799524612,1093.4871,-0.002015717,-0.007160141,-0.007917146,0.02677847,-95599.13485327,-118.571325,4.4867701,-15.784081,0.53009053,0.11666865,0.035170403,0.10725338,0.099963456,0.099957477,0.099985786,0.096257816,99.949887,9,8,0,0,8,4,1.1395632,0.72462595,1.3240292,1.3504395,1.8912272,1.0135403,2.1456945
75014.99903,1463,51.09428739992,-114.13799564184,1093.3954,-0.004021258,0.001267207,-0.0005711733,0.01517831,-96781.73686497,-118.613661,4.3600087,-15.811808,0.43840031,0.11487135,0.033496512,0.10391975,0.099963513,0.099956295,0.099958032,0.095421353,99.949887,10,9,0,0,7,4,1.0207839,0.7210412,1.1767162,1.24976,1.716555,0.85976624,1.9198331
75019.999,1463,51.09428867454,-114.13799590702,1093.5161,0.005464461,-0.006202065,-0.002356274,0.02975742,-97964.68834839,-118.657546,4.5018344,-15.830389,0.55910215,0.11313723,0.032158832,0.10175782,0.099963356,0.099956171,0.099957862,0.094793805,99.949887,9,8,0,0,8,4,1.1400363,0.724971,1.3266081,1.3510239,1.8934505,1.0155678,2.1486118
75024.99902,1463,51.0942890873,-114.1379959196,1093.5819,0.003095891,-0.001425979,0.0001777064,0.01227064,-99147.94018605,-118.684077,4.5477626,-15.83127,0.62490051,0.1127581,0.032204723,0.10073743,0.09996339,0.099956187,0.099957881,0.094275091,99.949887,10,9,0,0,8,4,1.0224079,0.72545761,1.1806467,1.2536373,1.7220724,0.86258203,1.9260272
75029.99899,1463,51.09428886474,-114.1379803175,1094.1706,-0.01783498,0.09678881,0.036127,0.3543059,-100331.1765984,-118.689928,4.5229953,-14.738075,1.2135384,0.11591906,0.032704605,0.10074015,0.099994007,0.099957024,0.09996381,0.095163449,99.949887,10,9,0,0,7,3,1.0244887,0.73371458,1.1859789,1.2601247,1.7304509,0.86625874,1.9351652
75034.999,1463,51.09428790638,-114.13797893623,1093.7824,-0.009497978,0.009381545,-0.01582948,0.04806033,-101514.9131741,-118.710516,4.4163591,-14.641292,0.82538687,0.11901447,0.034056482,0.10048895,0.099993909,0.099957389,0.09996403,0.095583396,99.949887,10,9,0,0,8,6,1.0248611,0.73467147,1.1871738,1.2609847,1.731896,0.86719823,1.9368781
75039.99901,1463,51.09428736991,-114.13797733143,1093.9508,-0.001184379,0.01092461,0.01092719,0.03955903,-102699.0015813,-118.768941,4.3566662,-14.528849,0.99381761,0.12246326,0.035581634,0.10277368,0.099995322,0.099958748,0.099985964,0.095865733,99.949887,9,8,0,0,8,2,1.7666863,0.74394828,1.9983554,1.916935,2.7691269,1.7145168,3.2569358
75044.99903,1463,51.09428764246,-114.1379768906,1094.0582,0.001359722,0.001091727,0.008503569,0.006277548,-103883.3835879,-118.7931,4.3869928,-14.497962,1.1011888,0.12579066,0.036538292,0.10556911,0.099995258,0.09995837,0.099987667,0.097427969,99.949887,9,8,0,0,8,2,1.772016,0.7465958,2.0157924,1.9228745,2.7858329,1.7296005,3.2790828
75049.999,1463,51.09428790183,-114.13797736533,1094.1161,0.002049336,-0.004164528,0.00443663,0.01670922,-105068.1622566,-118.834521,4.4158529,-14.531224,1.1590467,0.12901923,0.037684878,0.10835232,0.09999542,0.099958708,0.099990035,0.099051621,99.949887,9,8,0,0,8,7,1.7733275,0.75064206,2.0296273,1.9256567,2.7977743,1.7410913,3.2952905
75054.99901,1463,51.09428763317,-114.13798032388,1093.8876,0.002226662,-0.01314185,-0.008608892,0.04798495,-106253.0900465,-118.848326,4.3859593,-14.738521,0.93062063,0.12952681,0.037677796,0.10851179,0.099962403,0.09995421,0.09995921,0.099426445,99.949887,9,8,0,0,8,7,1.7587073,0.74488944,1.9978747,1.9099506,2.7639492,1.7135667,3.2520339
75059.99899,1463,51.09428760626,-114.13797994883,1093.871,-0.0008678418,0.002485578,-0.0007402989,0.009477815,-107438.4114458,-118.888407,4.3829645,-14.712243,0.91398044,0.13217969,0.040539897,0.11227904,0.099995456,0.099962826,0.09999651,0.10048912,99.949887,9,8,0,0,8,2,1.0358263,0.85861462,1.1968913,1.3454201,1.800751,0.87529087,2.0022082
75064.999,1463,51.09428757325,-114.13797978645,1093.8691,-0.0003989476,0.001047085,-0.0002604893,0.004033842,-108624.0288675,-118.918304,4.3792918,-14.700865,0.91205383,0.13474915,0.042493935,0.11597626,0.099995552,0.099963626,0.099996585,0.10167256,99.949887,9,8,0,0,9,2,1.0359206,0.85856187,1.1977348,1.3454591,1.8013408,0.87600708,2.003052
75069.99901,1463,51.09428780542,-114.13798078867,1093.8825,0.002277909,-0.006586587,0.002051732,0.0250897,-109810.1375084,-118.966128,4.4051258,-14.771088,0.92543475,0.13718717,0.04429906,0.11952235,0.099995551,0.09996363,0.099996585,0.10282085,99.949887,9,8,0,0,9,7,1.0360143,0.85850883,1.1985799,1.3454974,1.8019314,0.87672442,2.003897
75074.99903,1463,51.09428811663,-114.13797952207,1094.0566,-0.0002213187,0.003178498,0.002988557,0.0114703,-110996.3269637,-118.981854,4.4397532,-14.682341,1.0996285,0.13918453,0.041164665,0.10832875,0.099995388,0.09996117,0.099991042,0.099519019,99.949887,11,10,0,0,10,3,0.7928887,0.6029256,1.1525055,0.99608827,1.5233059,0.83335149,1.736357
75079.999,1463,51.09428861285,-114.13797924669,1094.1764,0.002295322,-0.0009426807,0.005520437,0.008932897,-112182.8106261,-119.008068,4.494967,-14.663046,1.2193644,0.13912627,0.041410826,0.10802933,0.099963696,0.099957808,0.099986246,0.099196027,99.949887,11,10,0,0,10,3,0.79291093,0.6034835,1.1535019,0.99644369,1.5242921,0.83406192,1.7375633
75084.99901,1463,51.09428862945,-114.13798162149,1093.9312,-0.005932502,-0.01350203,-0.01100598,0.05309229,-113369.7818299,-119.048845,4.4968143,-14.829441,0.97415767,0.13861192,0.041831075,0.10923828,0.09996406,0.099957869,0.099987134,0.099156549,99.949887,11,10,0,0,10,9,0.79294318,0.60296971,1.1534586,0.9961583,1.5240729,0.8341288,1.7374029
75089.99898,1463,51.09428887124,-114.13798021116,1094.1888,-0.0003661218,0.004811789,0.007469067,0.01737251,-114556.6296478,-119.050199,4.5237185,-14.730624,1.2317734,0.13839969,0.041131621,0.10644804,0.099964491,0.099954151,0.099966099,0.098348292,99.949887,11,10,0,0,8,7,0.79296052,0.6039418,1.1548188,0.99676079,1.5254961,0.83507395,1.7391052
75094.999,1463,51.09428882228,-114.1379802848,1094.0695,-0.002702372,0.0008636001,-0.005254887,0.01021323,-115744.2246442,-119.114129,4.518271,-14.735784,1.1124795,0.13732708,0.040792097,0.10639093,0.099961658,0.099954179,0.09995902,0.098264035,99.949887,11,10,0,0,9,7,0.79299426,0.60361093,1.1548517,0.99658722,1.5254077,0.83517659,1.739077
75099.99901,1463,51.09428876451,-114.13798041208,1093.9772,-0.003537867,0.0001358659,-2.333086e-005,0.01274571,-116932.1245106,-119.142364,4.5118421,-14.744701,1.0201659,0.13601679,0.040424109,0.10522437,0.099961553,0.09995417,0.099958936,0.097345126,99.949887,11,10,0,0,10,7,0.7930181,0.6033048,1.1549339,0.9964208,1.5253613,0.83531439,1.7391024
75104.99902,1463,51.09428850402,-114.13798199323,1093.5508,-0.001913071,-0.0065117,-0.02094163,0.02443286,-118120.3512063,-119.167242,4.4828581,-14.855487,0.59382218,0.13837244,0.041252854,0.10550819,0.09999528,0.099958701,0.099987311,0.097071259,99.949887,10,9,0,0,9,3,1.0263186,0.73257202,1.197338,1.2609487,1.738853,0.87586796,1.946986
75109.999,1463,51.09428875415,-114.13798136321,1093.5827,0.003951235,0.00391007,-0.0007126116,0.02001189,-119308.6493993,-119.190395,4.51069,-14.811343,0.62569242,0.13877553,0.04160343,0.098770104,0.099963709,0.099957598,0.099984245,0.094044092,99.949887,10,9,0,0,9,3,1.02644,0.72936583,1.1942956,1.2591877,1.7354814,0.87386948,1.9430758
75114.99901,1463,51.09428900284,-114.13797990816,1093.8172,0.004959901,0.007799138,0.007737094,0.03327366,-120497.053532,-119.205935,4.5383612,-14.709393,0.86014963,0.13851847,0.041788374,0.096830388,0.099963921,0.099957436,0.099985489,0.093243599,99.949887,10,9,0,0,9,8,1.0269113,0.73234314,1.1978924,1.2612982,1.7394882,0.87645745,1.9478186
75119.99898,1463,51.09428919029,-114.13797906295,1093.9232,0.001129484,0.003186063,0.001398896,0.01216924,-121685.7918296,-119.235026,4.559219,-14.650171,0.96620511,0.13771799,0.041544288,0.095756585,0.09995683,0.099953984,0.099955406,0.092622448,99.949887,10,9,0,0,9,8,1.0272609,0.73377109,1.1997334,1.2624123,1.7415639,0.87784946,1.9502987
75124.999,1463,51.09428920413,-114.13797919569,1094.0143,0.001225906,-0.003495369,0.001784001,0.01333481,-122874.9780952,-119.277772,4.5607585,-14.659472,1.0572691,0.13687582,0.041300866,0.095288434,0.099956768,0.099953955,0.099955321,0.092123226,99.949887,10,9,0,0,9,8,1.0272546,0.73431438,1.2014269,1.2627231,1.7429562,0.87915897,1.9521314
75129.99901,1463,51.09428934972,-114.13797909258,1094.0739,0.001131199,-0.0006140061,0.004188955,0.004633545,-124064.4686174,-119.306153,4.5769581,-14.652247,1.1169055,0.13594014,0.040871309,0.095049473,0.099956767,0.099953962,0.099955335,0.091632077,99.949887,10,9,0,0,9,8,1.027553,0.7351163,1.2026542,1.2634323,1.744316,0.88012838,1.9537821
75134.99902,1463,51.09428923988,-114.13797944605,1094.0783,-0.0003299091,-0.002444895,-0.0001835036,0.008881393,-125254.1141018,-119.322196,4.564737,-14.677014,1.1213277,0.13566784,0.041195778,0.094892343,0.099960959,0.099955868,0.099955365,0.091127592,99.949887,10,9,0,0,9,8,1.0274721,0.73478347,1.203614,1.2631729,1.7447901,0.88091993,1.9545619
75139.99899,1463,51.09428782402,-114.13798153442,1094.0199,-0.007317933,-0.009423213,-0.006673391,0.04295165,-126443.8980677,-119.341993,4.4071951,-14.823341,1.0628936,0.13502734,0.041027226,0.094726435,0.099962294,0.099956479,0.099955379,0.090652826,99.949887,10,9,0,0,9,8,1.0258424,0.72971505,1.2031982,1.258903,1.741414,0.88078195,1.9514865
75144.99901,1463,51.09428503919,-114.13798318436,1094.0439,-0.001732455,-0.001154975,-0.0002842983,0.007495755,-127634.0687793,-119.385153,4.0973294,-14.938949,1.0869267,0.13233474,0.039412986,0.094554565,0.099962302,0.09995647,0.099955387,0.089982365,99.949887,10,9,0,0,9,8,1.0231187,0.72418189,1.2041749,1.2534797,1.738174,0.88167095,1.9489977
75149.99898,1463,51.09428881486,-114.13797971555,1094.0473,0.006797771,0.01252509,0.006527306,0.05130315,-128824.6914723,-119.40881,4.5174448,-14.695898,1.0902774,0.12309402,0.035367918,0.098467528,0.09996323,0.099957786,0.099983939,0.089447677,99.949887,11,10,0,0,9,3,0.79318231,0.59961832,1.1602551,0.99432403,1.5280288,0.83965462,1.7435286
75154.99899,1463,51.09428870645,-114.13797902038,1094.076,-1.878405e-005,0.004590457,0.001234866,0.01652578,-130015.5352193,-119.442968,4.5053816,-14.647189,1.1190141,0.12374416,0.037244936,0.099284061,0.099963339,0.09995761,0.099984946,0.088848531,99.949887,10,9,0,0,9,3,1.0274433,0.73345023,1.2068022,1.2623743,1.7464136,0.88360435,1.9572219
75159.99901,1463,51.09428828346,-114.13797989098,1093.9538,-0.005034776,-0.004128854,-0.00491051,0.02344051,-131206.5745647,-119.458528,4.4583164,-14.708189,0.99682994,0.12375412,0.037751461,0.099770744,0.099963408,0.099957627,0.09998536,0.088562,99.949887,10,9,0,0,9,3,1.0273992,0.73333788,1.2078909,1.2622732,1.747093,0.88448733,1.9582267
75164.99902,1463,51.09428790759,-114.13798044762,1093.8385,-0.002410701,-0.001754157,-0.004147791,0.01073292,-132398.0590351,-119.502942,4.4164938,-14.747191,0.8814784,0.1234157,0.037481042,0.09942384,0.099964257,0.099957706,0.09998637,0.088399262,99.949887,10,9,0,0,9,8,1.0267932,0.72983992,1.2067305,1.2597502,1.7444682,0.88377631,1.9555638
75169.99899,1463,51.09428744834,-114.13798106489,1093.7021,-0.001702268,-0.001611738,-0.00486364,0.008439228,-133589.9305758,-119.542268,4.3653932,-14.790441,0.7450667,0.12257367,0.036638015,0.096730884,0.099956808,0.099953964,0.099955519,0.087559823,99.949887,10,9,0,0,9,8,1.0264146,0.72772092,1.2063152,1.258215,1.7430723,0.88360506,1.9542413
75174.99901,1463,51.09428636707,-114.13798246607,1093.5056,-0.004277481,-0.004368834,-0.001412127,0.02201115,-134782.0370154,-119.560755,4.245082,-14.888618,0.54858547,0.1219934,0.03615225,0.094192896,0.099961596,0.099956064,0.099955439,0.086721593,99.949887,10,9,0,0,9,8,1.0253173,0.7235229,1.2049212,1.2548949,1.7397115,0.88279271,1.9508765
75179.99898,1463,51.09428520451,-114.137983441,1093.3099,-0.002366664,-0.001460554,-0.004233543,0.01001183,-135974.4353999,-119.592517,4.1157245,-14.956929,0.35290873,0.12067678,0.034995421,0.091626254,0.099962285,0.099956346,0.099955439,0.085913697,99.949887,10,9,0,0,9,8,1.0242162,0.71972519,1.2037016,1.2518079,1.7366406,0.88212109,1.9478343
