"GPS Time of Week (s)","GPS Week (weeks)","Packet type 0x15","Reserved; set to 0","ID of the range request/response pair this packet represents","Requester’s serial number","Responder’s serial number","Electrical delay within the radio","Antenna calibration max signal index","Responder’s range correction bias (Acquire Bias) in frames","Responder’s range correction bias (LED correction + electrical delay correction) in bins","Distance between the lockspot and the leading edge (in bins)","Raw, unprocessed range measurement","Nonzero if a timeout occurred","Range in feet","Range in bins","Time of the entire range handshake","Timestamp of the range (in hardware counts). The hardware counter is a 32-bit counter driven by a continuously running 3.6864 MHz clock. It overflows (wraps around) every 19 min. 25.084 sec. To convert hardware counts to time in microseconds, convert the time in hardware counts (e.g. the difference between two consecutive range timestamps) to a float for accuracy then divide by 3.6864.","Number of ranges/second","Percentage of received messages","Number of range requests sent","Number of range responses received","Average deviation of noise","Raw peak of received signal","Scan index of raw peak","Reported AT threshold"
73306.675, 1463, 21, 0, 150, 1098, 837, -157, 0, -488, 8, -115, 16030778, 0, 6258, 20016, 2849, 371337899, 0, 9370, 150, 135, 45, 1310, 1209, 2457
73306.866, 1463, 21, 0, 151, 1098, 837, -157, 0, -488, 8, -115, 16030793, 0, 6259, 20021, 2849, 371538008, 0, 9375, 151, 136, 45, 1332, 1212, 2150
73307.066, 1463, 21, 0, 152, 1098, 837, -157, 0, -488, 8, -115, 16030779, 0, 6257, 20012, 2849, 371738123, 0, 9379, 152, 137, 133, 1267, 1212, 2150
73307.266, 1463, 21, 0, 153, 1098, 837, -157, 0, -488, 8, -115, 16030772, 0, 6256, 20011, 2849, 371938233, 0, 9383, 153, 138, 105, 1238, 1212, 2457
73307.466, 1463, 21, 0, 154, 1098, 837, -157, 0, -488, 8, -115, 16030783, 0, 6258, 20016, 2849, 372138343, 0, 9387, 154, 139, 37, 1290, 1212, 2150
73307.666, 1463, 21, 0, 155, 1098, 837, -157, 0, -488, 8, -115, 16030767, 0, 6257, 20014, 2849, 372338452, 0, 9391, 155, 140, 82, 1181, 1215, 2150
73307.867, 1463, 21, 0, 156, 1098, 837, -157, 0, -488, -18, -115, 16030768, 0, 6254, 20002, 2849, 372538561, 0, 9395, 156, 141, 11, 1248, 1212, 2457
73308.067, 1463, 21, 0, 157, 1098, 837, -157, 0, -488, 8, -154, 16030809, 0, 6255, 20007, 2849, 372738677, 0, 9400, 157, 142, 45, 1349, 1209, 2150
73308.267, 1463, 21, 0, 158, 1098, 837, -157, 0, -488, 8, -154, 16030712, 0, 6251, 19994, 2848, 372938787, 0, 9403, 158, 143, 29, 1255, 1209, 2150
73308.468, 1463, 21, 0, 159, 1098, 837, -157, 0, -488, -18, -180, 16030797, 0, 6246, 19977, 2849, 373138898, 0, 9407, 159, 144, 16, 1248, 1209, 1843
73308.668, 1463, 21, 0, 160, 1098, 837, -157, 0, -488, -18, -154, 16030807, 0, 6254, 20002, 2849, 373339008, 0, 9411, 160, 145, 37, 1168, 1209, 2150
73308.868, 1463, 21, 0, 161, 1098, 837, -157, 0, -488, 8, -115, 16030754, 0, 6255, 20006, 2849, 373539117, 0, 9415, 161, 146, 25, 1227, 1209, 2150
73309.068, 1463, 21, 0, 162, 1098, 837, -157, 0, -488, 8, -115, 16030768, 0, 6255, 20007, 2849, 373739232, 0, 9419, 162, 147, 12, 1101, 1209, 1536
73309.269, 1463, 21, 0, 163, 1098, 837, -157, 0, -488, 8, -154, 16030788, 0, 6254, 20004, 2849, 373939342, 0, 9423, 163, 148, 23, 1180, 1209, 1843
73309.469, 1463, 21, 0, 164, 1098, 837, -157, 0, -488, 8, -115, 16030762, 0, 6257, 20012, 2849, 374139451, 0, 9426, 164, 149, 2, 1114, 1212, 1843
73309.669, 1463, 21, 0, 165, 1098, 837, -157, 0, -488, 21, -141, 16030754, 0, 6254, 20005, 2849, 374339559, 0, 9430, 165, 150, 11, 1202, 1209, 1843
73309.870, 1463, 21, 0, 166, 1098, 837, -157, 0, -488, -57, -141, 16030801, 0, 6247, 19981, 2849, 374539668, 0, 9433, 166, 151, 3, 1164, 1212, 1536
73310.070, 1463, 21, 0, 167, 1098, 837, -157, 0, -488, 8, -154, 16030799, 0, 6257, 20013, 2845, 374739783, 0, 9437, 167, 152, 11, 1220, 1209, 2457
73310.270, 1463, 21, 0, 168, 1098, 837, -157, 0, -488, 8, -115, 16030752, 0, 6254, 20003, 2849, 374939897, 0, 9440, 168, 153, 43, 1139, 1215, 2150
73310.470, 1463, 21, 0, 169, 1098, 837, -157, 0, -488, 8, -141, 16030756, 0, 6251, 19995, 2849, 375140004, 0, 9444, 169, 154, 3, 1124, 1209, 2150
73310.671, 1463, 21, 0, 170, 1098, 837, -157, 0, -488, 21, -154, 16030805, 0, 6259, 20020, 2849, 375340113, 0, 9447, 170, 155, 29, 1204, 1209, 2150
73310.671, 1463, 21, 0, 171, 1098, 0, -157, 0, 0, 0, -154, 16030805, 1, 6259, 20020, 2849, 375340113, 0, 9447, 171, 155, 29, 1204, 1209, 2150
73311.283, 1463, 21, 0, 172, 1098, 837, -157, 0, -488, 8, -154, 16030791, 0, 6255, 20005, 2847, 375952715, 0, 9451, 172, 156, 53, 1364, 1209, 2150
73311.483, 1463, 21, 0, 173, 1098, 837, -157, 0, -488, -18, -115, 16030764, 0, 6253, 20001, 2849, 376152541, 0, 9454, 173, 157, 3, 1240, 1212, 2150
73311.683, 1463, 21, 0, 174, 1098, 837, -157, 0, -488, 8, -115, 16030746, 0, 6253, 19999, 2849, 376352649, 0, 9457, 174, 158, 4, 1253, 1212, 2150
73311.884, 1463, 21, 0, 175, 1098, 837, -157, 0, -488, -18, -154, 16030798, 0, 6253, 20000, 2849, 376552757, 0, 9461, 175, 159, 17, 1290, 1209, 2150
73312.084, 1463, 21, 0, 176, 1098, 837, -157, 0, -488, 8, -115, 16030752, 0, 6255, 20008, 2849, 376752877, 0, 9464, 176, 160, 39, 1179, 1212, 2150
73312.284, 1463, 21, 0, 177, 1098, 837, -157, 0, -488, -18, -154, 16030794, 0, 6252, 19998, 2848, 376952989, 0, 9467, 177, 161, 31, 1169, 1209, 1843
73312.484, 1463, 21, 0, 178, 1098, 837, -157, 0, -488, 8, -115, 16030756, 0, 6255, 20007, 2849, 377153102, 0, 9470, 178, 162, 20, 1165, 1251, 2150
73312.685, 1463, 21, 0, 179, 1098, 837, -157, 0, -488, 8, -115, 16030746, 0, 6253, 20000, 2849, 377353209, 0, 9473, 179, 163, 89, 1200, 1209, 1843
73312.885, 1463, 21, 0, 180, 1098, 837, -157, 0, -488, -18, -115, 16030741, 0, 6248, 19983, 2849, 377553318, 0, 9476, 180, 164, 15, 1316, 1215, 2150
73313.085, 1463, 21, 0, 181, 1098, 837, -157, 0, -488, -57, -115, 16030782, 0, 6250, 19989, 2849, 377753440, 0, 9479, 181, 165, 62, 1270, 1215, 2457
73313.285, 1463, 21, 0, 182, 1098, 837, -157, 0, -488, 8, -141, 16030736, 0, 6251, 19993, 2848, 377953552, 0, 9482, 182, 166, 56, 1275, 1212, 2150
73313.486, 1463, 21, 0, 183, 1098, 837, -157, 0, -488, 8, -141, 16030810, 0, 6252, 19998, 2849, 378153663, 0, 9485, 183, 167, 29, 1230, 1212, 2150
73313.686, 1463, 21, 0, 184, 1098, 837, -157, 0, -488, -18, -154, 16030757, 0, 6249, 19989, 2848, 378353771, 0, 9488, 184, 168, 12, 1224, 1209, 2457
73313.886, 1463, 21, 0, 185, 1098, 837, -157, 0, -488, -31, -115, 16030761, 0, 6254, 20004, 2848, 378553878, 0, 9491, 185, 169, 23, 1211, 1212, 2150
73314.086, 1463, 21, 0, 186, 1098, 837, -157, 0, -488, 8, -154, 16030769, 0, 6256, 20008, 2849, 378753992, 0, 9494, 186, 170, 19, 1114, 1206, 2150
73314.286, 1463, 21, 0, 187, 1098, 837, -157, 0, -488, 8, -115, 16030724, 0, 6251, 19995, 2844, 378954106, 0, 9497, 187, 171, 5, 1244, 1212, 2150
73314.487, 1463, 21, 0, 188, 1098, 837, -157, 0, -488, 8, -154, 16030764, 0, 6251, 19995, 2845, 379154218, 0, 9500, 188, 172, 47, 1269, 1209, 2150
73314.687, 1463, 21, 0, 189, 1098, 837, -157, 0, -488, 8, -154, 16030763, 0, 6250, 19990, 2848, 379354323, 0, 9502, 189, 173, 27, 1248, 1209, 2457
73314.887, 1463, 21, 0, 190, 1098, 837, -157, 0, -488, 8, -154, 16030752, 0, 6250, 19992, 2849, 379554430, 0, 9505, 190, 174, 39, 1249, 1209, 2150
73315.087, 1463, 21, 0, 191, 1098, 837, -157, 0, -488, -57, -141, 16030757, 0, 6242, 19966, 2845, 379754546, 0, 9508, 191, 175, 12, 1227, 1209, 1843
73315.287, 1463, 21, 0, 192, 1098, 837, -157, 0, -488, 8, -154, 16030742, 0, 6250, 19989, 2849, 379954654, 0, 9510, 192, 176, 33, 1136, 1212, 2150
73315.488, 1463, 21, 0, 193, 1098, 837, -157, 0, -488, 8, -115, 16030801, 0, 6253, 20001, 2849, 380154765, 0, 9513, 193, 177, 35, 1195, 1212, 1843
73315.688, 1463, 21, 0, 194, 1098, 837, -157, 0, -488, 8, -154, 16030747, 0, 6250, 19990, 2848, 380354875, 0, 9516, 194, 178, 27, 1215, 1206, 1843
73315.888, 1463, 21, 0, 195, 1098, 837, -157, 0, -488, 8, -154, 16030762, 0, 6253, 19999, 2849, 380554983, 0, 9518, 195, 179, 8, 1114, 1209, 1843
73316.089, 1463, 21, 0, 196, 1098, 837, -157, 0, -488, 8, -154, 16030763, 0, 6251, 19995, 2845, 380755097, 0, 9521, 196, 180, 76, 1285, 1209, 1843
73316.289, 1463, 21, 0, 197, 1098, 837, -157, 0, -488, 8, -154, 16030764, 0, 6254, 20002, 2849, 380955206, 0, 9523, 197, 181, 21, 1173, 1209, 2150
73316.489, 1463, 21, 0, 198, 1098, 837, -157, 0, -488, 8, -154, 16030764, 0, 6254, 20004, 2849, 381155317, 0, 9526, 198, 182, 32, 1192, 1209, 2150
73316.689, 1463, 21, 0, 199, 1098, 837, -157, 0, -488, 8, -115, 16030821, 0, 6258, 20016, 2848, 381355423, 0, 9528, 199, 183, 57, 1144, 1212, 1536
73316.890, 1463, 21, 0, 200, 1098, 837, -157, 0, -488, -31, -180, 16030887, 0, 6254, 20002, 2849, 381555529, 0, 9531, 200, 184, 9, 1116, 1209, 2150
73317.090, 1463, 21, 0, 201, 1098, 837, -157, 0, -488, 8, -141, 16030753, 0, 6253, 20000, 2849, 381755644, 0, 9533, 201, 185, 73, 1163, 1209, 2150
73317.290, 1463, 21, 0, 202, 1098, 837, -157, 0, -488, 8, -115, 16030716, 0, 6251, 19992, 2849, 381955758, 0, 9536, 202, 186, 37, 1237, 1212, 2150
73317.491, 1463, 21, 0, 203, 1098, 837, -157, 0, -488, 8, -206, 16030750, 0, 6243, 19967, 2854, 382155923, 0, 9538, 203, 187, 25, 1231, 1209, 2150
73317.691, 1463, 21, 0, 204, 1098, 837, -157, 0, -488, -31, -115, 16030745, 0, 6250, 19991, 2854, 382356038, 0, 9540, 204, 188, 6, 1181, 1212, 1843
73317.891, 1463, 21, 0, 205, 1098, 837, -157, 0, -488, 8, -115, 16030711, 0, 6252, 19997, 2854, 382556153, 0, 9543, 205, 189, 0, 1238, 1209, 2150
73318.091, 1463, 21, 0, 206, 1098, 837, -157, 0, -488, 8, -115, 16030796, 0, 6254, 20004, 2854, 382756273, 0, 9545, 206, 190, 50, 1140, 1209, 1843
73318.292, 1463, 21, 0, 207, 1098, 837, -157, 0, -488, 8, -115, 16030717, 0, 6253, 20000, 2853, 382956390, 0, 9547, 207, 191, 2, 1130, 1209, 1843
73318.492, 1463, 21, 0, 208, 1098, 837, -157, 0, -488, 8, -154, 16030739, 0, 6252, 19997, 2854, 383156509, 0, 9550, 208, 192, 37, 1201, 1209, 2457
73318.692, 1463, 21, 0, 209, 1098, 837, -157, 0, -488, 8, -141, 16030796, 0, 6249, 19989, 2854, 383356624, 0, 9552, 209, 193, 45, 1212, 1212, 2150
73318.893, 1463, 21, 0, 210, 1098, 837, -157, 0, -488, 8, -154, 16030742, 0, 6249, 19986, 2854, 383556740, 0, 9554, 210, 194, 43, 1209, 1206, 2457
73319.093, 1463, 21, 0, 211, 1098, 837, -157, 0, -488, 8, -154, 16030740, 0, 6250, 19990, 2854, 383756861, 0, 9556, 211, 195, 58, 1234, 1209, 2457
73319.293, 1463, 21, 0, 212, 1098, 837, -157, 0, -488, 8, -141, 16030793, 0, 6250, 19990, 2854, 383956978, 0, 9558, 212, 196, 8, 1148, 1209, 1843
73319.493, 1463, 21, 0, 213, 1098, 837, -157, 0, -488, 8, -154, 16030733, 0, 6249, 19986, 2854, 384157097, 0, 9560, 213, 197, 7, 1118, 1209, 2150
73319.694, 1463, 21, 0, 214, 1098, 837, -157, 0, -488, 8, -115, 16030796, 0, 6254, 20004, 2854, 384357213, 0, 9563, 214, 198, 13, 1142, 1212, 2150
73319.894, 1463, 21, 0, 215, 1098, 837, -157, 0, -488, 8, -115, 16030793, 0, 6256, 20009, 2854, 384557328, 0, 9565, 215, 199, 94, 1139, 1209, 1843
73320.094, 1463, 21, 0, 216, 1098, 837, -157, 0, -488, 8, -115, 16030696, 0, 6252, 19996, 2854, 384757450, 0, 9567, 216, 200, 104, 1156, 1212, 2150
73320.296, 1463, 21, 0, 217, 1098, 837, -157, 0, -488, -70, -115, 16030780, 0, 6241, 19963, 2848, 384957514, 0, 9569, 217, 201, 43, 1208, 1212, 2150
73320.485, 1463, 21, 0, 218, 1098, 837, -157, 0, -488, 8, -115, 16030788, 0, 6254, 20005, 2849, 385157625, 0, 9571, 218, 202, 78, 1195, 1212, 1843
73320.685, 1463, 21, 0, 219, 1098, 837, -157, 0, -488, -5, -141, 16030783, 0, 6247, 19982, 2849, 385357733, 0, 9573, 219, 203, 40, 1278, 1212, 2150
73320.886, 1463, 21, 0, 220, 1098, 837, -157, 0, -488, 8, -154, 16030722, 0, 6249, 19987, 2849, 385557843, 0, 9575, 220, 204, 49, 1266, 1209, 2150
73321.086, 1463, 21, 0, 221, 1098, 837, -157, 0, -488, -18, -115, 16030697, 0, 6247, 19980, 2849, 385757958, 0, 9577, 221, 205, 7, 1219, 1209, 2457
73321.286, 1463, 21, 0, 222, 1098, 837, -157, 0, -488, -18, -115, 16030780, 0, 6248, 19983, 2849, 385958069, 0, 9579, 222, 206, 14, 1142, 1212, 2150
73321.486, 1463, 21, 0, 223, 1098, 837, -157, 0, -488, 8, -115, 16030782, 0, 6253, 20001, 2849, 386158179, 0, 9581, 223, 207, 25, 1173, 1215, 1843
73321.687, 1463, 21, 0, 224, 1098, 837, -157, 0, -488, 8, -154, 16030731, 0, 6250, 19989, 2848, 386358287, 0, 9583, 224, 208, 65, 1268, 1209, 2150
73321.698, 1463, 21, 0, 225, 1098, 0, -157, 0, 0, 0, -154, 16030731, 1, 6250, 19989, 2848, 386358287, 0, 9583, 225, 208, 65, 1268, 1209, 2150
73322.308, 1463, 21, 0, 226, 1098, 837, -157, 0, -488, -57, -154, 16030864, 0, 6251, 19994, 2848, 386970882, 0, 9585, 226, 209, 12, 1620, 1209, 3072
73322.508, 1463, 21, 0, 227, 1098, 837, -157, 0, -488, 8, -154, 16030813, 0, 6253, 20000, 2848, 387170709, 0, 9587, 227, 210, 29, 1467, 1209, 3686
73322.708, 1463, 21, 0, 228, 1098, 837, -157, 0, -488, 8, -154, 16030802, 0, 6253, 20001, 2848, 387370817, 0, 9589, 228, 211, 34, 1553, 1209, 3686
73322.899, 1463, 21, 0, 229, 1098, 837, -157, 0, -488, -57, -154, 16030752, 0, 6243, 19967, 2848, 387570924, 0, 9590, 229, 212, 20, 1481, 1209, 3072
73322.908, 1463, 21, 0, 230, 1098, 0, -157, 0, 0, 0, -154, 16030752, 1, 6243, 19967, 2848, 387570924, 0, 9590, 230, 212, 20, 1481, 1209, 3072
73323.520, 1463, 21, 0, 231, 1098, 837, -157, 0, -488, 47, -141, 16030748, 0, 6251, 19993, 2848, 388183518, 0, 9592, 231, 213, 28, 1297, 1212, 2457
73323.721, 1463, 21, 0, 232, 1098, 837, -157, 0, -488, -31, -154, 16030771, 0, 6250, 19989, 2849, 388383346, 0, 9594, 232, 214, 14, 1569, 1209, 3072
73323.921, 1463, 21, 0, 233, 1098, 837, -157, 0, -488, -31, -115, 16030838, 0, 6255, 20008, 2849, 388583457, 0, 9596, 233, 215, 60, 1495, 1212, 2457
73324.121, 1463, 21, 0, 234, 1098, 837, -157, 0, -488, 8, -180, 16030740, 0, 6247, 19981, 2849, 388783573, 0, 9598, 234, 216, 74, 1508, 1209, 3072
73324.321, 1463, 21, 0, 235, 1098, 837, -157, 0, -488, -18, -154, 16030735, 0, 6248, 19984, 2849, 388983688, 0, 9600, 235, 217, 30, 1545, 1209, 3686
73324.522, 1463, 21, 0, 236, 1098, 837, -157, 0, -488, 8, -115, 16030785, 0, 6255, 20006, 2849, 389183800, 0, 9601, 236, 218, 5, 1447, 1212, 3072
73324.722, 1463, 21, 0, 237, 1098, 837, -157, 0, -488, -18, -141, 16030774, 0, 6245, 19973, 2849, 389383910, 0, 9603, 237, 219, 48, 1439, 1212, 3072
73324.922, 1463, 21, 0, 238, 1098, 837, -157, 0, -488, -44, -154, 16030823, 0, 6247, 19980, 2848, 389584019, 0, 9605, 238, 220, 13, 1374, 1209, 2457
73325.112, 1463, 21, 0, 239, 1098, 837, -157, 0, -488, 8, -141, 16030704, 0, 6251, 19995, 2849, 389784135, 0, 9606, 239, 221, 83, 1366, 1212, 3072
73325.312, 1463, 21, 0, 240, 1098, 837, -157, 0, -488, -18, -115, 16030702, 0, 6251, 19992, 2849, 389984246, 0, 9608, 240, 222, 17, 1267, 1212, 3072
73325.512, 1463, 21, 0, 241, 1098, 837, -157, 0, -488, -57, -154, 16030776, 0, 6249, 19988, 2849, 390184359, 0, 9610, 241, 223, 0, 1390, 1209, 2457
73325.712, 1463, 21, 0, 242, 1098, 837, -157, 0, -488, 8, -154, 16030810, 0, 6254, 20002, 2849, 390384475, 0, 9612, 242, 224, 23, 1380, 1209, 2457
73325.913, 1463, 21, 0, 243, 1098, 837, -157, 0, -488, -18, -154, 16030824, 0, 6250, 19991, 2849, 390584586, 0, 9613, 243, 225, 33, 1387, 1209, 2457
73326.113, 1463, 21, 0, 244, 1098, 837, -157, 0, -488, -5, -141, 16030767, 0, 6248, 19983, 2849, 390784700, 0, 9615, 244, 226, 44, 1337, 1212, 2457
73326.313, 1463, 21, 0, 245, 1098, 837, -157, 0, -488, -18, -115, 16030780, 0, 6250, 19989, 2849, 390984816, 0, 9617, 245, 227, 2, 1282, 1212, 2457
73326.514, 1463, 21, 0, 246, 1098, 837, -157, 0, -488, 21, -154, 16030780, 0, 6251, 19993, 2849, 391184928, 0, 9618, 246, 228, 18, 1435, 1209, 2457
73326.714, 1463, 21, 0, 247, 1098, 837, -157, 0, -488, 8, -154, 16030815, 0, 6255, 20008, 2849, 391385040, 0, 9620, 247, 229, 16, 1444, 1209, 3072
73326.914, 1463, 21, 0, 248, 1098, 837, -157, 0, -488, -18, -154, 16030810, 0, 6249, 19989, 2849, 391585149, 0, 9621, 248, 230, 10, 1442, 1209, 2457
73327.114, 1463, 21, 0, 249, 1098, 837, -157, 0, -488, -31, -141, 16030810, 0, 6251, 19992, 2849, 391785264, 0, 9623, 249, 231, 42, 1407, 1212, 2457
73327.315, 1463, 21, 0, 250, 1098, 837, -157, 0, -488, -70, -154, 16030820, 0, 6244, 19970, 2849, 391985379, 0, 9625, 250, 232, 19, 1445, 1209, 3072
73327.515, 1463, 21, 0, 251, 1098, 837, -157, 0, -488, -57, -154, 16030859, 0, 6250, 19991, 2849, 392185492, 0, 9626, 251, 233, 51, 1710, 1209, 3072
73327.715, 1463, 21, 0, 252, 1098, 837, -157, 0, -488, 8, -154, 16030814, 0, 6255, 20007, 2848, 392385608, 0, 9628, 252, 234, 19, 1621, 1209, 3686
73327.917, 1463, 21, 0, 253, 1098, 837, -157, 0, -488, -239, -362, 16031284, 0, 6266, 20043, 2849, 392585718, 0, 9629, 253, 235, 22, 827, 1223, 921
73328.117, 1463, 21, 0, 254, 1098, 837, -157, 0, -488, 8, -76, 16030814, 0, 6266, 20040, 2849, 392785834, 0, 9631, 254, 236, 13, 768, 1212, 768
73328.316, 1463, 21, 0, 255, 1098, 837, -157, 0, -488, 47, -102, 16030782, 0, 6263, 20032, 2849, 392985945, 0, 9632, 255, 237, 19, 542, 1209, 460
73328.516, 1463, 21, 0, 256, 1098, 837, -157, 0, -488, -57, -128, 16030756, 0, 6251, 19993, 2848, 393186057, 0, 9634, 256, 238, 51, 877, 1209, 1075
73328.718, 1463, 21, 0, 257, 1098, 837, -157, 0, -488, -31, -154, 16030750, 0, 6248, 19983, 2848, 393386169, 0, 9635, 257, 239, 34, 960, 1212, 1228
73328.918, 1463, 21, 0, 258, 1098, 837, -157, 0, -488, 8, -115, 16030728, 0, 6247, 19980, 2849, 393586278, 0, 9637, 258, 240, 46, 896, 1209, 1228
73328.918, 1463, 21, 0, 259, 1098, 0, -157, 0, 0, 0, -115, 16030728, 1, 6247, 19980, 2849, 393586278, 0, 9637, 259, 240, 46, 896, 1209, 1228
73329.528, 1463, 21, 0, 260, 1098, 837, -157, 0, -488, 8, -154, 16030784, 0, 6249, 19989, 2847, 394198877, 0, 9638, 260, 241, 44, 1585, 1209, 3686
73329.728, 1463, 21, 0, 261, 1098, 837, -157, 0, -488, -31, -115, 16030793, 0, 6252, 19997, 2849, 394398700, 0, 9640, 261, 242, 28, 1541, 1212, 3072
73329.928, 1463, 21, 0, 262, 1098, 837, -157, 0, -488, 8, -180, 16030791, 0, 6248, 19985, 2849, 394598808, 0, 9641, 262, 243, 29, 1558, 1209, 3686
73330.129, 1463, 21, 0, 263, 1098, 837, -157, 0, -488, 8, -180, 16030787, 0, 6249, 19986, 2849, 394798925, 0, 9642, 263, 244, 55, 1500, 1212, 3072
73330.329, 1463, 21, 0, 264, 1098, 837, -157, 0, -488, -44, -154, 16030693, 0, 6241, 19963, 2849, 394999036, 0, 9644, 264, 245, 5, 1356, 1209, 2150
73330.550, 1463, 21, 0, 265, 1098, 837, -157, 0, -488, 8, -180, 16030784, 0, 6247, 19982, 2849, 395199148, 0, 9645, 265, 246, 8, 1298, 1209, 2150
73330.741, 1463, 21, 0, 266, 1098, 837, -157, 0, -488, 8, -115, 16030749, 0, 6251, 19994, 2849, 395399257, 0, 9647, 266, 247, 38, 1348, 1212, 2457
73330.930, 1463, 21, 0, 267, 1098, 837, -157, 0, -488, 8, -115, 16030671, 0, 6254, 20002, 2848, 395599364, 0, 9648, 267, 248, 16, 1294, 1215, 2457
73331.141, 1463, 21, 0, 268, 1098, 837, -157, 0, -488, 8, -115, 16030761, 0, 6253, 20000, 2849, 395799479, 0, 9649, 268, 249, 10, 1312, 1212, 2150
73331.330, 1463, 21, 0, 269, 1098, 837, -157, 0, -488, 8, -141, 16030757, 0, 6249, 19987, 2849, 395999590, 0, 9651, 269, 250, 39, 1225, 1212, 2457
73331.531, 1463, 21, 0, 270, 1098, 837, -157, 0, -488, 8, -141, 16030748, 0, 6247, 19980, 2849, 396199701, 0, 9652, 270, 251, 28, 1213, 1212, 2150
73331.731, 1463, 21, 0, 271, 1098, 837, -157, 0, -488, -31, -141, 16030701, 0, 6245, 19973, 2849, 396399812, 0, 9653, 271, 252, 34, 1244, 1212, 2457
73331.931, 1463, 21, 0, 272, 1098, 837, -157, 0, -488, -18, -141, 16030781, 0, 6248, 19985, 2848, 396599917, 0, 9655, 272, 253, 62, 1435, 1209, 2457
73332.132, 1463, 21, 0, 273, 1098, 837, -157, 0, -488, 8, -154, 16030777, 0, 6250, 19991, 2849, 396800033, 0, 9656, 273, 254, 108, 1406, 1209, 3072
73332.332, 1463, 21, 0, 274, 1098, 837, -157, 0, -488, -18, -115, 16030743, 0, 6248, 19983, 2849, 397000150, 0, 9657, 274, 255, 83, 1278, 1212, 3072
73332.532, 1463, 21, 0, 275, 1098, 837, -157, 0, -488, 8, -115, 16030736, 0, 6249, 19989, 2849, 397200264, 0, 9659, 275, 256, 35, 1260, 1212, 2457
73332.733, 1463, 21, 0, 276, 1098, 837, -157, 0, -488, 8, -115, 16030725, 0, 6248, 19984, 2849, 397400373, 0, 9660, 276, 257, 35, 1229, 1209, 2457
73332.933, 1463, 21, 0, 277, 1098, 837, -157, 0, -488, -31, -154, 16030799, 0, 6248, 19984, 2848, 397600481, 0, 9661, 277, 258, 0, 1264, 1209, 2457
73333.133, 1463, 21, 0, 278, 1098, 837, -157, 0, -488, 8, -115, 16030693, 0, 6245, 19975, 2849, 397800596, 0, 9662, 278, 259, 72, 1278, 1212, 2457
73333.333, 1463, 21, 0, 279, 1098, 837, -157, 0, -488, 8, -115, 16030726, 0, 6249, 19986, 2849, 398000715, 0, 9664, 279, 260, 20, 1296, 1209, 2457
73333.534, 1463, 21, 0, 280, 1098, 837, -157, 0, -488, -31, -154, 16030802, 0, 6249, 19989, 2849, 398200829, 0, 9665, 280, 261, 6, 1376, 1209, 2150
73333.734, 1463, 21, 0, 281, 1098, 837, -157, 0, -488, -31, -154, 16030794, 0, 6249, 19987, 2849, 398400944, 0, 9666, 281, 262, 8, 1302, 1209, 2150
73333.934, 1463, 21, 0, 282, 1098, 837, -157, 0, -488, 8, -141, 16030723, 0, 6246, 19977, 2848, 398601059, 0, 9667, 282, 263, 51, 1355, 1212, 2457
73334.135, 1463, 21, 0, 283, 1098, 837, -157, 0, -488, -18, -154, 16030762, 0, 6246, 19978, 2849, 398801175, 0, 9669, 283, 264, 28, 1445, 1209, 3072
73334.335, 1463, 21, 0, 284, 1098, 837, -157, 0, -488, -57, -180, 16030784, 0, 6238, 19953, 2849, 399001285, 0, 9670, 284, 265, 18, 1542, 1209, 3072
73334.535, 1463, 21, 0, 285, 1098, 837, -157, 0, -488, 47, -141, 16030686, 0, 6248, 19983, 2848, 399201399, 0, 9671, 285, 266, 18, 1057, 1212, 1536
73334.735, 1463, 21, 0, 286, 1098, 837, -157, 0, -488, -31, -115, 16030750, 0, 6248, 19984, 2850, 399401509, 0, 9672, 286, 267, 25, 1033, 1209, 1228
73334.936, 1463, 21, 0, 287, 1098, 837, -157, 0, -488, 8, -115, 16030715, 0, 6249, 19987, 2849, 399601619, 0, 9673, 287, 268, 43, 1137, 1212, 1536
73335.136, 1463, 21, 0, 288, 1098, 837, -157, 0, -488, 21, -115, 16030747, 0, 6256, 20009, 2849, 399801734, 0, 9675, 288, 269, 49, 995, 1212, 1228
73335.336, 1463, 21, 0, 289, 1098, 837, -157, 0, -488, -18, -102, 16030839, 0, 6256, 20008, 2849, 400001846, 0, 9676, 289, 270, 6, 990, 1212, 1228
73335.538, 1463, 21, 0, 290, 1098, 837, -157, 0, -488, 47, -115, 16030741, 0, 6260, 20022, 2848, 400201957, 0, 9677, 290, 271, 10, 720, 1209, 614
73335.738, 1463, 21, 0, 291, 1098, 837, -157, 0, -488, 8, -76, 16030713, 0, 6255, 20006, 2849, 400402067, 0, 9678, 291, 272, 8, 665, 1212, 614
73335.937, 1463, 21, 0, 292, 1098, 837, -157, 0, -488, -18, -115, 16030777, 0, 6254, 20003, 2849, 400602174, 0, 9679, 292, 273, 7, 943, 1209, 1075
73336.137, 1463, 21, 0, 293, 1098, 837, -157, 0, -488, 8, -154, 16030741, 0, 6247, 19981, 2849, 400802289, 0, 9680, 293, 274, 27, 1192, 1209, 1536
73336.339, 1463, 21, 0, 294, 1098, 837, -157, 0, -488, 8, -154, 16030734, 0, 6246, 19977, 2849, 401002405, 0, 9681, 294, 275, 7, 1133, 1212, 1843
73336.539, 1463, 21, 0, 295, 1098, 837, -157, 0, -488, 8, -141, 16030737, 0, 6248, 19985, 2849, 401202518, 0, 9683, 295, 276, 53, 1278, 1212, 2150
