GPS time of week(s), GPS week, latitude (deg), longitude (deg), height (m), Velocity North (m/s), Velocity East (m/s), Velocity Up (m/s), Ground Speed (km/hr), Clock Offset (m), Clock Drift (m/s), Northing (m), Easting (m), Up (m),STDEV latitude (m), STDEV longitude (m), STDEV height (m), STDEV Velocity North (m/s), STDEV Velocity East (m/s), STDEV Velocity Up (m/s), STDEV Clock Offset (m), STDEV Clock Drift (m/s), NR PSR Available, NR PSR Used, NR Doppler Available, NR Doppler Used, NR ADR Available, NR ADR Used,NDOP,EDOP,VDOP,HDOP,PDOP,TDOP,GDOP
76074.99799,1463,51.09432888274,-114.13791558664,1093.2754,0.0002711657,-7.753566e-005,-0.001273473,0.001015319,244425.8759442,-125.759476,8.9757527,-10.202548,0.31841323,0.096516162,0.080869908,0.13355983,0.099954032,0.099953125,0.09995996,0.11800924,99.949887,10,10,0,0,10,10,0.72971874,0.62240344,1.221462,0.95910138,1.5530115,0.88304615,1.7865093
76079.998,1463,51.09432913955,-114.13791518048,1093.2883,0.001402846,0.002327412,3.00435e-005,0.009783012,243171.8399438,-125.779876,9.0043277,-10.174089,0.33129777,0.095460992,0.08032429,0.13143364,0.099954032,0.099953125,0.099959966,0.11627968,99.949887,10,10,0,0,10,10,0.72969586,0.62234777,1.2218305,0.95904785,1.5532683,0.88330954,1.7868627
76084.99801,1463,51.09432945576,-114.1379152968,1093.2024,0.001129347,-0.0009141719,0.001160134,0.005230708,241917.4596551,-125.807814,9.0395126,-10.18224,0.24536755,0.094390487,0.079781645,0.12925495,0.099954032,0.099953124,0.09995997,0.11456222,99.949887,10,10,0,0,10,10,0.72967273,0.62229222,1.2221972,0.95899421,1.5535237,0.88357168,1.7872143
76089.99799,1463,51.09432966654,-114.13791508821,1093.2286,-0.0004875711,-5.489388e-005,-0.001567511,0.001766346,240662.7541069,-125.850556,9.0629653,-10.167624,0.27158944,0.093305768,0.079242409,0.12703189,0.099954031,0.099953123,0.099959975,0.11285729,99.949887,10,10,0,0,10,10,0.72964931,0.62223673,1.2225624,0.95894039,1.5537778,0.88383251,1.7875642
76094.998,1463,51.09432983218,-114.13791486101,1093.2407,-0.0008096274,6.882614e-005,-0.0003472604,0.002925171,239407.8344713,-125.868532,9.0813957,-10.151705,0.28366384,0.092208055,0.078706999,0.1247727,0.099954032,0.099953123,0.09995998,0.1111658,99.949887,10,10,0,0,10,10,0.72962564,0.62218136,1.222926,0.95888644,1.5540307,0.88409203,1.7879122
76099.99801,1463,51.09433005644,-114.13791485924,1093.1746,0.0004090668,-0.0002983328,0.00166925,0.001822674,238152.3895632,-125.916001,9.1063495,-10.15158,0.21759105,0.09109866,0.078175801,0.1224856,0.099954031,0.099953122,0.099959984,0.10948896,99.949887,10,10,0,0,10,10,0.72960174,0.6221261,1.2232881,0.95883238,1.5542822,0.8843503,1.7882586
76104.99803,1463,51.09433018464,-114.13791487829,1093.0683,-0.0006469045,5.64205e-005,-0.0003067049,0.002337697,236896.5977882,-125.949406,9.1206136,-10.152915,0.11131115,0.089978969,0.077649171,0.12017864,0.099954031,0.099953122,0.099959989,0.10782824,99.949887,10,10,0,0,10,10,0.72957754,0.62207091,1.2236485,0.9587782,1.5545325,0.88460726,1.7886032
76109.998,1463,51.09433046355,-114.13791468171,1093.0935,5.910094e-005,-0.0001204208,-0.001132861,0.0004829113,235640.6789549,-125.971973,9.1516482,-10.139142,0.13649296,0.088850422,0.077127427,0.11785957,0.099954031,0.099953121,0.099959994,0.10618523,99.949887,10,10,0,0,10,10,0.72955316,0.62201583,1.2240074,0.9587239,1.5547816,0.88486296,1.788946
76114.99801,1463,51.09433061879,-114.1379148138,1093.0035,-0.0001024247,-0.000495408,0.001022794,0.001821187,234384.5393522,-125.984636,9.1689212,-10.148396,0.046454683,0.087714502,0.07661085,0.11553579,0.099954031,0.099953121,0.099959998,0.10456161,99.949887,10,10,0,0,10,10,0.72952849,0.62196088,1.2243645,0.95866948,1.5550292,0.88511729,1.7892871
76119.99798,1463,51.09433068457,-114.1379147593,1092.9735,-0.0006142359,0.0003644481,-0.001936481,0.002571187,233128.2902453,-126.001918,9.1762402,-10.144577,0.016503898,0.086678172,0.076191487,0.11560938,0.099954468,0.099953305,0.099960591,0.10412804,99.949887,10,9,0,0,10,9,0.79321867,0.65729219,1.2952936,1.0301596,1.6549968,0.94066131,1.9036434
76124.998,1463,51.09433078367,-114.13791477941,1092.9558,-0.0006284364,-0.0005096338,-0.0004462515,0.002912796,231871.8455792,-126.020265,9.187267,-10.145987,-0.0012542958,0.085593029,0.075724611,0.11513631,0.099954811,0.099953442,0.099960992,0.10340647,99.949887,10,9,0,0,10,9,0.79316199,0.65720999,1.296255,1.0300635,1.6556896,0.94134909,1.9045856
76129.99801,1463,51.09433103786,-114.13791479419,1092.9673,0.002133527,0.0008039333,0.003120005,0.008207878,230615.1118523,-126.049225,9.2155503,-10.147022,0.010296711,0.08449958,0.075256954,0.11459069,0.099954812,0.099953442,0.099961008,0.10266976,99.949887,10,9,0,0,10,9,0.79310542,0.65712786,1.2972183,1.0299675,1.6563841,0.94203782,1.9055297
76134.99802,1463,51.09433119368,-114.13791479831,1092.9437,5.340766e-005,0.0005165497,0.0004485637,0.001869492,229358.1668429,-126.069685,9.2328893,-10.147311,-0.013301446,0.083399533,0.074790495,0.11402299,0.099954811,0.099953441,0.099961021,0.1019379,99.949887,10,9,0,0,10,9,0.79304904,0.65704572,1.2981836,1.0298717,1.6570807,0.94272763,1.9064763
76139.998,1463,51.09433128424,-114.13791484562,1092.895,-0.001428969,-0.0002987332,-0.003549029,0.005255499,228100.7935608,-126.114322,9.2429656,-10.150626,-0.062040292,0.082294806,0.074325819,0.11343903,0.099954811,0.09995344,0.099961033,0.10121252,99.949887,10,9,0,0,10,9,0.79299277,0.65696377,1.2991507,1.0297761,1.6577791,0.94341844,1.9074249
76144.99801,1463,51.09433152779,-114.1379148444,1092.8918,0.001614515,0.0008248699,0.002381419,0.006526901,226843.1458686,-126.140318,9.2700645,-10.15054,-0.065245032,0.081187274,0.073863419,0.11283967,0.099954811,0.09995344,0.099961046,0.10049312,99.949887,10,9,0,0,10,9,0.79293668,0.65688181,1.3001196,1.0296807,1.6584792,0.94411033,1.9083756
76149.99798,1463,51.09433156245,-114.13791506123,1092.8514,-0.001580128,-0.001436697,-0.002876429,0.007688256,225585.1192177,-126.179865,9.2739213,-10.165732,-0.10560872,0.080078749,0.073403759,0.11222525,0.099954811,0.099953439,0.099961058,0.099779011,99.949887,10,9,0,0,10,9,0.79288077,0.65679991,1.3010904,1.0295854,1.6591812,0.94480324,1.9093286
76154.998,1463,51.09433173733,-114.13791501045,1092.8382,2.329294e-005,4.977762e-005,-0.0008793903,0.0001978485,224326.8398816,-126.20492,9.2933799,-10.162175,-0.1188454,0.078970967,0.07294728,0.11159611,0.099954811,0.099953438,0.099961071,0.099069583,99.949887,10,9,0,0,10,9,0.79282504,0.65671813,1.3020631,1.0294902,1.659885,0.94549721,1.9102836
76159.99801,1463,51.09433202771,-114.13791481113,1092.8449,0.001709866,0.001607675,0.003347818,0.008449086,223068.3548325,-126.22472,9.3256908,-10.148209,-0.11210084,0.077865581,0.072494391,0.11095258,0.099954811,0.099953437,0.099961084,0.098364282,99.949887,10,9,0,0,10,9,0.79276943,0.65663642,1.3030378,1.0293953,1.6605909,0.9461922,1.9112409
76164.99802,1463,51.09433215657,-114.13791479811,1092.8247,-5.893357e-005,0.0002409587,0.0001954126,0.0008930195,221809.7070571,-126.2409,9.3400288,-10.147297,-0.13233882,0.076764154,0.072045476,0.11029505,0.09995481,0.099953437,0.099961097,0.097662638,99.949887,10,9,0,0,10,9,0.79271406,0.65655476,1.3040142,1.0293006,1.6612985,0.94688827,1.9122003
76169.99799,1463,51.09433216054,-114.13791485165,1092.786,-0.001766833,-0.0008666898,-0.003232575,0.007084642,220550.6358071,-126.285232,9.3404698,-10.151048,-0.1710372,0.075668155,0.071600885,0.10962394,0.09995481,0.099953435,0.099961109,0.096964243,99.949887,10,9,0,0,10,9,0.79265881,0.65647316,1.3049926,1.029206,1.662008,0.94758534,1.913162
76174.99801,1463,51.09433239808,-114.13791470724,1092.7884,0.001276848,0.001218822,0.00237881,0.006354654,219291.0862937,-126.331727,9.3669016,-10.14093,-0.1685712,0.074578947,0.071160935,0.10893973,0.09995481,0.099953435,0.099961122,0.096268759,99.949887,10,9,0,0,10,9,0.79260373,0.65639162,1.3059729,1.0291115,1.6627194,0.94828349,1.9141258
76179.99798,1463,51.09433239778,-114.13791476322,1092.7551,-0.00185542,-0.001060174,-0.003359296,0.007693018,218031.4678414,-126.340705,9.3668673,-10.144851,-0.20192402,0.073497796,0.070725913,0.10824289,0.09995481,0.099953434,0.099961135,0.095575902,99.949887,10,9,0,0,10,9,0.79254889,0.6563102,1.3069551,1.0290174,1.6634327,0.94898272,1.9150919
76184.99799,1463,51.09433251904,-114.13791459956,1092.7554,-0.0002918659,0.0002248554,-3.233476e-005,0.001326372,216771.8361489,-126.341046,9.3803598,-10.133384,-0.20164914,0.072425862,0.070296073,0.10753394,0.09995481,0.099953433,0.099961148,0.094885446,99.949887,10,9,0,0,10,9,0.79249418,0.65622884,1.3079392,1.0289234,1.6641479,0.94968301,1.9160601
76189.99801,1463,51.0943328011,-114.13791448882,1092.7679,0.001582793,0.0003984461,0.003046817,0.005875828,215512.1020076,-126.349799,9.4117446,-10.125625,-0.18911952,0.0713642,0.069871639,0.10681342,0.09995481,0.099953433,0.099961161,0.094197212,99.949887,10,9,0,0,10,9,0.7924397,0.65614754,1.3089253,1.0288296,1.664865,0.95038432,1.9170306
76194.99802,1463,51.09433287252,-114.13791445565,1092.7479,-0.0008877104,-0.0001571483,-0.000184701,0.003245446,214251.9814796,-126.389014,9.419691,-10.123301,-0.20908542,0.07031377,0.069452804,0.10608191,0.09995481,0.099953432,0.099961174,0.093511069,99.949887,10,9,0,0,10,9,0.7923854,0.6560663,1.3099133,1.028736,1.6655841,0.95108676,1.9180032
76199.99799,1463,51.09433287331,-114.13791443228,1092.7264,-0.001776585,-0.001183377,-0.002938074,0.007684662,212991.2913694,-126.448361,9.4197791,-10.121663,-0.23061412,0.069275428,0.069039732,0.10533998,0.099954809,0.099953431,0.099961186,0.092826928,99.949887,10,9,0,0,10,9,0.79233134,0.65598518,1.3109032,1.0286425,1.6663051,0.95179021,1.9189782
76204.99801,1463,51.09433306489,-114.13791419074,1092.7324,3.66791e-005,0.0002675907,-0.0006319544,0.0009723342,211730.3894529,-126.468913,9.4410965,-10.104739,-0.22457981,0.068249937,0.068632559,0.10458825,0.099954809,0.09995343,0.0999612,0.092144738,99.949887,10,9,0,0,9,9,0.79227746,0.65590411,1.311895,1.0285493,1.6670281,0.9524948,1.9199554
76209.99802,1463,51.09433328116,-114.13791398877,1092.7563,0.001187613,0.0008700499,0.00278224,0.005299968,210469.1187582,-126.505129,9.465161,-10.090588,-0.20074121,0.067237969,0.068231395,0.10382733,0.099954809,0.099953429,0.099961213,0.091464481,99.949887,10,9,0,0,10,9,0.79222375,0.65582311,1.3128889,1.0284563,1.6677529,0.9532004,1.9209349
76214.99799,1463,51.0943333871,-114.13791394489,1092.7421,-0.0003774187,-0.0005610483,-0.002331657,0.00243425,209207.6082438,-126.530959,9.4769486,-10.087513,-0.21489433,0.066240107,0.067836324,0.10305784,0.099954809,0.099953428,0.099961225,0.090786171,99.949887,10,9,0,0,9,9,0.79217029,0.65574217,1.3138846,1.0283636,1.6684797,0.95390713,1.9219166
76219.99801,1463,51.09433362419,-114.1379137897,1092.757,0.001414616,0.0004728946,0.002560273,0.005369637,207946.0655365,-126.53209,9.5033289,-10.07664,-0.20000341,0.065256855,0.067447411,0.10228044,0.099954809,0.099953428,0.099961239,0.090109853,99.949887,10,9,0,0,10,9,0.792117,0.65566134,1.3148823,1.028271,1.6692084,0.95461494,1.9229004
76224.99802,1463,51.09433350339,-114.13791385625,1092.754,-0.001271895,-0.0003631209,0.0008620098,0.004761771,206684.0647697,-126.577903,9.4898879,-10.081303,-0.20298229,0.068759061,0.068942497,0.10510786,0.09997131,0.099962758,0.099986349,0.090802584,99.949887,9,9,0,0,9,3,0.79206401,0.65558052,1.315882,1.0281786,1.669939,0.95532382,1.9238868
76229.99799,1463,51.09433335852,-114.13791379978,1092.747,-0.001072592,0.0005394297,0.0002795973,0.004322156,205421.8299838,-126.603065,9.4737678,-10.077346,-0.21005572,0.070783608,0.070008327,0.10766975,0.099973076,0.099963752,0.099987739,0.09118987,99.949887,9,9,0,0,9,3,0.79201114,0.65549982,1.3168836,1.0280864,1.6706717,0.95603383,1.9248753
76234.998,1463,51.09433329388,-114.13791393205,1092.7347,9.800588e-006,-0.0005650618,0.0001130767,0.002034529,204159.4710787,-126.613857,9.4665753,-10.086614,-0.22228367,0.072479134,0.0709734,0.11015239,0.099973202,0.099963778,0.099987796,0.09156236,99.949887,9,9,0,0,9,9,0.79195857,0.65541923,1.3178872,1.0279945,1.6714064,0.95674485,1.925866
76239.99802,1463,51.09433337099,-114.13791381249,1092.7529,0.001374053,0.001023329,0.003499461,0.006167699,202896.5385084,-126.67188,9.4751555,-10.078237,-0.20411695,0.072228373,0.070780463,0.11047596,0.099954846,0.099953451,0.099961627,0.091421652,99.949887,9,9,0,0,9,9,0.79190618,0.65533864,1.3188928,1.0279027,1.6721431,0.95745701,1.9268593
76244.99799,1463,51.09433307907,-114.13791399045,1092.7101,-0.00193074,-0.0006786286,-0.002846725,0.007367516,201633.4790291,-126.685109,9.4426738,-10.090705,-0.2469623,0.0719868,0.070534562,0.11034794,0.099954808,0.099953424,0.099961309,0.091145335,99.949887,9,9,0,0,9,9,0.79185408,0.65525818,1.3199004,1.0278113,1.6728817,0.95817029,1.9278547
76249.998,1463,51.09433325299,-114.13791376967,1092.7271,0.002544487,0.00145951,0.003009621,0.01056008,200369.8991592,-126.736545,9.4620264,-10.075236,-0.22993718,0.071798191,0.070304738,0.11018423,0.099954808,0.099953423,0.099961317,0.090863819,99.949887,9,9,0,0,9,9,0.79180217,0.65517783,1.32091,1.0277201,1.6736224,0.95888466,1.9288524
76254.99802,1463,51.09433321565,-114.13791376186,1092.7187,0.0004260312,0.0002279571,0.0006100182,0.001739463,199106.0369871,-126.764874,9.4578712,-10.074689,-0.23826676,0.071631424,0.070084507,0.11002535,0.099954808,0.099953423,0.09996133,0.090589972,99.949887,9,9,0,0,9,9,0.79175049,0.65509748,1.3219216,1.0276291,1.674365,0.95960015,1.9298525
76259.99803,1463,51.09433314891,-114.13791377724,1092.7016,-0.000155763,0.0002637084,-0.0003817092,0.001102589,197841.9909158,-126.783287,9.4504456,-10.075767,-0.25540619,0.071473024,0.069869194,0.10987033,0.099954808,0.099953422,0.099961344,0.09032267,99.949887,9,9,0,0,9,9,0.79169911,0.65501726,1.3229351,1.0275384,1.6751096,0.96031672,1.9308549
76264.998,1463,51.09433606167,-114.13792046018,1092.719,0.03208638,-0.04550772,0.002900047,0.2004553,196577.5738912,-126.82103,9.7745469,-10.544021,-0.23797789,0.071316624,0.069656369,0.10971585,0.099954808,0.099953421,0.099961357,0.090060199,99.949887,9,9,0,0,9,9,0.79164797,0.65493709,1.3239506,1.0274478,1.6758564,0.96103442,1.9318596
76269.99802,1463,51.09434275654,-114.1379296885,1092.7127,0.0719602,-0.06243386,0.002200168,0.3429698,195312.8508211,-126.850046,10.51948,-11.190622,-0.24436619,0.071371354,0.069603225,0.10977009,0.09995663,0.099954442,0.099962513,0.089957755,99.949887,9,9,0,0,9,8,0.79159713,0.65485698,1.3249682,1.0273576,1.676605,0.96175325,1.9328667
76274.99799,1463,51.09434274392,-114.13793063192,1092.6502,0.0005379919,-0.005437326,-0.005011897,0.01966996,194047.9238229,-126.872701,10.518076,-11.256725,-0.30680997,0.071205133,0.069399661,0.10966438,0.099957595,0.09995497,0.099963036,0.089732547,99.949887,9,9,0,0,9,8,0.79154646,0.65477699,1.3259878,1.0272676,1.6773558,0.96247315,1.9338762
76279.998,1463,51.09434295039,-114.13793060004,1092.6739,0.002468259,0.0007608949,0.002903493,0.009298364,192783.0103567,-126.870989,10.54105,-11.254491,-0.28314118,0.071026081,0.069186543,0.10953738,0.099957606,0.099954976,0.099963069,0.089497617,99.949887,9,9,0,0,9,9,0.7914961,0.65469706,1.3270096,1.0271778,1.6781087,0.96319419,1.934888
76284.99801,1463,51.09434283798,-114.13793032133,1092.6746,-0.000942673,0.002481815,0.0006329956,0.00955733,191517.8417264,-126.896424,10.528543,-11.234962,-0.28241171,0.070740281,0.068910713,0.10935491,0.099954812,0.099953421,0.099961424,0.089220516,99.949887,9,9,0,0,9,9,0.79144597,0.65461719,1.3280332,1.0270883,1.6788634,0.96391642,1.9359022
76289.99799,1463,51.09434254475,-114.13793060865,1092.633,-0.002792908,-0.001256082,-0.003205676,0.01102451,190252.551826,-126.909729,10.495915,-11.255094,-0.32400669,0.070511494,0.068669379,0.10918656,0.099954807,0.099953417,0.099961423,0.088966951,99.949887,9,9,0,0,9,9,0.79139608,0.65453744,1.3290589,1.026999,1.6796204,0.96463972,1.9369187
76294.998,1463,51.09434248138,-114.13793066756,1092.6271,-0.0006712662,-4.351683e-005,-0.0003654682,0.002421631,188986.7797382,-126.957301,10.488864,-11.259222,-0.32992801,0.070296277,0.068439194,0.1090224,0.099954807,0.099953416,0.099961437,0.08872359,99.949887,9,9,0,0,9,9,0.79134649,0.65445775,1.3300866,1.0269101,1.6803793,0.96536416,1.9379376
76299.99801,1463,51.0943426619,-114.13793060145,1092.6473,0.001960604,0.001093743,0.002846331,0.008082174,187720.9394073,-126.964017,10.50895,-11.25459,-0.30970779,0.07008078,0.06821234,0.10885632,0.099954807,0.099953416,0.09996145,0.088485125,99.949887,9,9,0,0,9,9,0.7912972,0.65437818,1.3311164,1.0268214,1.6811404,0.96608973,1.9389591
76304.99799,1463,51.09434243026,-114.13793068761,1092.6103,-0.002631274,-0.0002777399,-0.003064217,0.009525211,186454.8189217,-126.992987,10.483176,-11.260627,-0.3467597,0.069859676,0.067985853,0.10868531,0.099954807,0.099953414,0.099961463,0.088249125,99.949887,9,9,0,0,9,9,0.79124814,0.6542986,1.3321483,1.0267328,1.6819035,0.96681643,1.9399829
76309.998,1463,51.09434255862,-114.13793062615,1092.6347,0.001638538,0.0008368939,0.002922654,0.006623607,185188.1852636,-127.043546,10.497458,-11.25632,-0.32232852,0.069630302,0.067758325,0.10850758,0.099954807,0.099953414,0.099961477,0.088014217,99.949887,9,9,0,0,9,9,0.79119939,0.65421915,1.3331822,1.0266446,1.6826687,0.96754426,1.941009
76314.99801,1463,51.09434255449,-114.13793075085,1092.6226,0.0002851262,-6.053637e-005,8.215296e-005,0.001049334,183921.5081714,-127.047599,10.496998,-11.265058,-0.33439469,0.069391058,0.067528968,0.10832192,0.099954807,0.099953413,0.099961491,0.087779459,99.949887,9,9,0,0,9,9,0.79115093,0.65413982,1.3342181,1.0265567,1.683436,0.96827322,1.9420375
76319.99803,1463,51.09434254044,-114.13793085337,1092.6109,-5.736858e-005,-0.0002750382,-4.504031e-005,0.001011447,182654.3806386,-127.09291,10.495435,-11.272241,-0.34607372,0.069140868,0.067297293,0.10812736,0.099954807,0.099953412,0.099961504,0.087544123,99.949887,9,9,0,0,9,9,0.79110277,0.65406054,1.3352562,1.0264691,1.6842055,0.96900338,1.9430686
76324.998,1463,51.09434239187,-114.13793096767,1092.57,-0.001763731,-0.0004235318,-0.003317189,0.006529932,181386.9079489,-127.1285,10.478903,-11.28025,-0.38697443,0.068878955,0.067062979,0.1079231,0.099954807,0.099953411,0.099961517,0.087307598,99.949887,9,9,0,0,9,9,0.7910549,0.65398133,1.3362963,1.0263817,1.6849769,0.96973467,1.944102
76329.99801,1463,51.09434247556,-114.13793091654,1092.5939,0.00112292,0.0005489118,0.002904897,0.004499647,180119.3166995,-127.139722,10.488216,-11.276667,-0.36310588,0.068604743,0.066825805,0.10770845,0.099954807,0.099953411,0.099961531,0.087069347,99.949887,9,9,0,0,9,9,0.79100734,0.65390217,1.3373386,1.0262947,1.6857506,0.97046709,1.9451379
76334.99798,1463,51.09434235285,-114.13793105661,1092.5677,-0.001624883,-0.00118204,-0.002646939,0.007233641,178851.4492289,-127.168741,10.474562,-11.286481,-0.38936766,0.068317803,0.066585631,0.10748281,0.099954807,0.09995341,0.099961545,0.08682888,99.949887,9,9,0,0,9,9,0.79096007,0.65382314,1.3383828,1.0262078,1.6865263,0.9712007,1.9461763
76339.998,1463,51.09434250353,-114.13793082185,1092.5854,0.001245923,0.001805606,0.002275279,0.0078975,177583.4626145,-127.179244,10.491328,-11.270033,-0.37163477,0.068017828,0.066342371,0.10724563,0.099954807,0.099953409,0.099961558,0.086585752,99.949887,9,9,0,0,9,9,0.79091311,0.65374422,1.3394293,1.0261214,1.6873043,0.97193545,1.9472171
76344.99801,1463,51.09434252746,-114.13793086999,1092.5843,7.324431e-005,-0.0002109567,0.0005450562,0.0008039169,176315.1728792,-127.209575,10.493991,-11.273406,-0.37267978,0.067704615,0.066095989,0.10699645,0.099954807,0.099953409,0.099961572,0.086339547,99.949887,9,9,0,0,9,9,0.79086643,0.6536653,1.3404777,1.0260351,1.6880842,0.97267139,1.9482603
76349.99798,1463,51.09434242192,-114.13793096535,1092.5536,-0.001735888,-0.001114016,-0.003410229,0.007425378,175046.497577,-127.249905,10.482247,-11.280087,-0.40345498,0.067378057,0.06584649,0.10673484,0.099954806,0.099953408,0.099961586,0.086089882,99.949887,9,9,0,0,9,9,0.79082006,0.65358651,1.3415283,1.0259491,1.6888665,0.97340846,1.949306
76354.998,1463,51.09434257255,-114.13793095527,1092.5604,0.0009474099,-0.0004818677,-8.063733e-005,0.003826483,173777.5591214,-127.275532,10.499007,-11.279381,-0.39657399,0.067038133,0.065593917,0.10646044,0.099954807,0.099953407,0.099961599,0.085836403,99.949887,9,9,0,0,9,9,0.79077405,0.65350783,1.342581,1.0258635,1.6896508,0.97414672,1.9503542
76359.99801,1463,51.09434277898,-114.13793073246,1092.5908,0.001605062,0.001259366,0.003320715,0.007344553,172508.4780151,-127.289214,10.521977,-11.263769,-0.36625331,0.066684903,0.065338348,0.10617293,0.099954807,0.099953406,0.099961613,0.08557878,99.949887,9,9,0,0,9,9,0.79072839,0.65342921,1.3436358,1.0257783,1.6904373,0.97488612,1.9514049
76364.99798,1463,51.09434270263,-114.13793081266,1092.5611,-0.001402618,-0.0007510863,-0.002724413,0.005727812,171238.9393771,-127.335536,10.513481,-11.269388,-0.39589179,0.066318507,0.06507989,0.10587206,0.099954806,0.099953405,0.099961627,0.085316708,99.949887,9,9,0,0,9,9,0.79068303,0.65335065,1.3446927,1.0256933,1.691226,0.97562671,1.9524581
76369.998,1463,51.09434289365,-114.13793066262,1092.5812,0.001853226,0.000999054,0.002645838,0.007579307,169969.2940339,-127.34548,10.534736,-11.258876,-0.37581531,0.065939153,0.064818681,0.10555762,0.099954807,0.099953405,0.099961641,0.085049916,99.949887,9,9,0,0,9,9,0.79063797,0.65327221,1.3457518,1.0256085,1.6920167,0.97636849,1.9535139
76374.99801,1463,51.09434286748,-114.13793056438,1092.5761,-0.0003817765,0.0008245972,0.0003814813,0.003271277,168699.2727298,-127.3829,10.531824,-11.251992,-0.38094766,0.06554712,0.064554884,0.10522943,0.099954807,0.099953404,0.099961654,0.084778149,99.949887,9,9,0,0,9,9,0.79059327,0.65319383,1.346813,1.0255241,1.6928098,0.97711146,1.9545721
76379.99802,1463,51.09434278549,-114.13793085985,1092.5752,-0.0002973415,-0.001685938,0.0009202476,0.006163047,167428.9433695,-127.414247,10.522702,-11.272695,-0.3818217,0.06889448,0.066106321,0.10774626,0.09997256,0.099962803,0.099985707,0.085498004,99.949887,10,9,0,0,10,3,0.79054892,0.65311557,1.3478763,1.0254401,1.6936051,0.97785556,1.9556328
76384.998,1463,51.09434264342,-114.13793101869,1092.5686,-0.0007956406,-0.0003375559,0.0005385386,0.003111425,166158.5511999,-127.421569,10.506894,-11.283824,-0.38845529,0.071012611,0.067244567,0.11006725,0.09997429,0.099963748,0.099987204,0.086040929,99.949887,10,9,0,0,8,3,0.79050487,0.65303737,1.3489418,1.0253564,1.6944025,0.97860092,1.956696
76389.99801,1463,51.0943425007,-114.13793132186,1092.5588,-0.000423592,-0.0009761122,0.0005668488,0.003830618,164888.1141203,-127.424591,10.491013,-11.305067,-0.39819374,0.072861892,0.06828898,0.1123409,0.099974422,0.099963773,0.099987272,0.086582498,99.949887,10,9,0,0,10,8,0.79046124,0.65295923,1.3500094,1.025273,1.6952021,0.97934741,1.9577619
76394.99798,1463,51.09434236085,-114.13793135243,1092.5508,-0.0004911457,0.0003909394,0.0006865995,0.002259865,163617.5423923,-127.439449,10.475452,-11.307209,-0.40621156,0.072938833,0.068315722,0.11285273,0.099957789,0.099955053,0.09996405,0.086695906,99.949887,10,9,0,0,10,8,0.79041791,0.65288121,1.3510792,1.0251899,1.6960039,0.98009509,1.9588301
76399.99799,1463,51.09434228513,-114.13793166554,1092.5282,0.0003248132,-0.001294163,-0.0005469895,0.004803485,162346.7779936,-127.457584,10.467027,-11.329147,-0.428846,0.074723618,0.069332309,0.11402819,0.099971787,0.099962932,0.099973408,0.086837462,99.949887,10,9,0,0,10,9,0.79037493,0.65280324,1.3521512,1.0251071,1.696808,0.98084402,1.9599011
76404.99801,1463,51.09434230455,-114.13793164479,1092.5403,0.0004816481,0.0001372003,0.002325892,0.001802909,161075.7186584,-127.487436,10.469188,-11.327693,-0.41670354,0.075791218,0.069906375,0.11478679,0.099971999,0.099963031,0.099973686,0.086941845,99.949887,10,9,0,0,10,9,0.79033232,0.6527254,1.3532252,1.0250247,1.6976142,0.98159409,1.9609746
76409.99802,1463,51.09434223795,-114.13793161625,1092.5398,1.629093e-005,0.0005132726,0.001125055,0.001848712,159804.328021,-127.520639,10.461777,-11.325694,-0.41721129,0.076429107,0.070202272,0.11523809,0.099972022,0.099963027,0.099973694,0.086963228,99.949887,10,9,0,0,10,9,0.79029012,0.65264761,1.3543015,1.0249426,1.6984227,0.9823454,1.9620506
76414.99799,1463,51.09434191839,-114.13793181717,1092.4809,-0.001843899,-9.282872e-005,-0.002978133,0.006646444,158532.6036074,-127.55378,10.42622,-11.339772,-0.47612219,0.075633579,0.06961421,0.11494701,0.099954843,0.09995342,0.099961906,0.086783445,99.949887,10,9,0,0,10,9,0.79024822,0.65256995,1.3553799,1.0248609,1.6992335,0.98309791,1.9631292
76419.99801,1463,51.09434170319,-114.13793179739,1092.4487,-0.000930808,0.001007029,-0.0008981359,0.004936743,157260.7194493,-127.56916,10.402274,-11.338386,-0.50836668,0.075096628,0.069176789,0.11465938,0.099954807,0.099953397,0.099961782,0.086596411,99.949887,10,9,0,0,10,9,0.79020673,0.65249234,1.3564606,1.0247794,1.7000465,0.98385161,1.9642103
76424.99802,1463,51.09434180344,-114.13793168458,1092.4751,0.001826721,0.001472633,0.004108274,0.008447015,155988.6108709,-127.592278,10.41343,-11.330482,-0.48190402,0.074923229,0.068972725,0.11456172,0.099956897,0.099954546,0.099963207,0.086538181,99.949887,10,9,0,0,10,8,0.7901656,0.6524148,1.3575433,1.0246984,1.7008618,0.98460656,1.965294
76429.99799,1463,51.09434163824,-114.13793200142,1092.4233,-0.0006405014,-0.001227472,-0.002927725,0.004984315,154715.9252461,-127.650628,10.395047,-11.352682,-0.53372159,0.07464314,0.068701304,0.11439529,0.099957594,0.099954917,0.099963583,0.086399644,99.949887,10,9,0,0,10,8,0.79012489,0.65233737,1.3586284,1.0246177,1.7016793,0.98536271,1.9663805
